unit_id,target_audience,grammar_focus,vocabulary_theme,total_words,word_urdu,word_roman,meaning_eng,grammatical_type,gender,root_origin,audio_slug,confusing_forms,sentence_urdu,sentence_roman,tokenized_sentence,distractors,translation
UNIT_04,Type A,Basic Verbs,Daily Routine,25,جاگنا,jaagna,wake,Verb,M,Arabic,vocab_dailyroutine_jaagna_18.mp3,جاگناوں|جاگناا,میں جاگنا استعمال کرتا ہوں۔,main jaagna istemaal karta hoon.,میں:false|جاگنا:true|استعمال:false|کرتا:false|ہوں۔:false,اٹھنا|نہانا|کھانا,I use wake.
UNIT_04,Type A,Basic Verbs,Daily Routine,25,دوڑنا,daurnا,run,Noun,M,English,vocab_dailyroutine_daurnا_19.mp3,دوڑناوں|دوڑناا,میں دوڑنا استعمال کرتا ہوں۔,main daurnا istemaal karta hoon.,میں:false|دوڑنا:true|استعمال:false|کرتا:false|ہوں۔:false,اٹھنا|نہانا|کھانا,I use run.
UNIT_04,Type A,Basic Verbs,Daily Routine,25,آرام کرنا,aaraam karna,rest,Adjective,F,Arabic,vocab_dailyroutine_aaraam karna_20.mp3,آرام کرناوں|آرام کرناا,میں آرام کرنا استعمال کرتا ہوں۔,main aaraam karna istemaal karta hoon.,میں:false|آرام کرنا:true|استعمال:false|کرتا:false|ہوں۔:false,اٹھنا|نہانا|کھانا,I use rest.
UNIT_04,Type A,Basic Verbs,Daily Routine,25,صفائی کرنا,safai karna,clean,Noun,F,Persian,vocab_dailyroutine_safai karna_21.mp3,صفائی کرناوں|صفائی کرناا,میں صفائی کرنا استعمال کرتا ہوں۔,main safai karna istemaal karta hoon.,میں:false|صفائی کرنا:true|استعمال:false|کرتا:false|ہوں۔:false,اٹھنا|نہانا|کھانا,I use clean.
UNIT_04,Type A,Basic Verbs,Daily Routine,25,تیار ہونا,tayyar hona,get ready,Verb,F,Arabic,vocab_dailyroutine_tayyar hona_22.mp3,تیار ہوناوں|تیار ہوناا,میں تیار ہونا استعمال کرتا ہوں۔,main tayyar hona istemaal karta hoon.,میں:false|تیار ہونا:true|استعمال:false|کرتا:false|ہوں۔:false,اٹھنا|نہانا|کھانا,I use get ready.
UNIT_04,Type A,Basic Verbs,Daily Routine,25,جانا,jaana,go,Adjective,M,Persian,vocab_dailyroutine_jaana_23.mp3,جاناوں|جاناا,میں جانا استعمال کرتا ہوں۔,main jaana istemaal karta hoon.,میں:false|جانا:true|استعمال:false|کرتا:false|ہوں۔:false,اٹھنا|نہانا|کھانا,I use go.
UNIT_04,Type A,Basic Verbs,Daily Routine,25,آنا,aana,come,Adjective,F,English,vocab_dailyroutine_aana_24.mp3,آناوں|آناا,میں آنا استعمال کرتا ہوں۔,main aana istemaal karta hoon.,میں:false|آنا:true|استعمال:false|کرتا:false|ہوں۔:false,اٹھنا|نہانا|کھانا,I use come.
UNIT_04,Type A,Basic Verbs,Daily Routine,25,روکنا,rokna,stop,Verb,F,Arabic,vocab_dailyroutine_rokna_25.mp3,روکناوں|روکناا,میں روکنا استعمال کرتا ہوں۔,main rokna istemaal karta hoon.,میں:false|روکنا:true|استعمال:false|کرتا:false|ہوں۔:false,اٹھنا|نہانا|کھانا,I use stop.
UNIT_05,Type A,Gender of Nouns,Family Members,20,والد,walid,father,Verb,M,English,vocab_familymembers_walid_01.mp3,والدوں|والدا,میں والد استعمال کرتا ہوں۔,main walid istemaal karta hoon.,میں:false|والد:true|استعمال:false|کرتا:false|ہوں۔:false,والد|والدہ|بھائی,I use father.
UNIT_05,Type A,Gender of Nouns,Family Members,20,والدہ,walida,mother,Noun,F,Arabic,vocab_familymembers_walida_02.mp3,والدہوں|والدہا,میں والدہ استعمال کرتا ہوں۔,main walida istemaal karta hoon.,میں:false|والدہ:true|استعمال:false|کرتا:false|ہوں۔:false,والد|والدہ|بھائی,I use mother.
UNIT_05,Type A,Gender of Nouns,Family Members,20,بھائی,bhai,brother,Adjective,M,Arabic,vocab_familymembers_bhai_03.mp3,بھائیوں|بھائیا,میں بھائی استعمال کرتا ہوں۔,main bhai istemaal karta hoon.,میں:false|بھائی:true|استعمال:false|کرتا:false|ہوں۔:false,والد|والدہ|بھائی,I use brother.
UNIT_05,Type A,Gender of Nouns,Family Members,20,بہن,behan,sister,Adjective,F,English,vocab_familymembers_behan_04.mp3,بہنوں|بہنا,میں بہن استعمال کرتا ہوں۔,main behan istemaal karta hoon.,میں:false|بہن:true|استعمال:false|کرتا:false|ہوں۔:false,والد|والدہ|بھائی,I use sister.
UNIT_05,Type A,Gender of Nouns,Family Members,20,بیٹا,beta,son,Noun,M,Arabic,vocab_familymembers_beta_05.mp3,بیٹاوں|بیٹاا,میں بیٹا استعمال کرتا ہوں۔,main beta istemaal karta hoon.,میں:false|بیٹا:true|استعمال:false|کرتا:false|ہوں۔:false,والد|والدہ|بھائی,I use son.
UNIT_05,Type A,Gender of Nouns,Family Members,20,بیٹی,beti,daughter,Noun,F,English,vocab_familymembers_beti_06.mp3,بیٹیوں|بیٹیا,میں بیٹی استعمال کرتا ہوں۔,main beti istemaal karta hoon.,میں:false|بیٹی:true|استعمال:false|کرتا:false|ہوں۔:false,والد|والدہ|بھائی,I use daughter.
UNIT_05,Type A,Gender of Nouns,Family Members,20,دادا,daada,grandfather paternal,Adverb,F,English,vocab_familymembers_daada_07.mp3,داداوں|داداا,میں دادا استعمال کرتا ہوں۔,main daada istemaal karta hoon.,میں:false|دادا:true|استعمال:false|کرتا:false|ہوں۔:false,والد|والدہ|بھائی,I use grandfather paternal.
UNIT_05,Type A,Gender of Nouns,Family Members,20,دادی,daadi,grandmother paternal,Noun,M,Persian,vocab_familymembers_daadi_08.mp3,دادیوں|دادیا,میں دادی استعمال کرتا ہوں۔,main daadi istemaal karta hoon.,میں:false|دادی:true|استعمال:false|کرتا:false|ہوں۔:false,والد|والدہ|بھائی,I use grandmother paternal.
UNIT_05,Type A,Gender of Nouns,Family Members,20,نانا,naana,grandfather maternal,Verb,F,Hindi/Sanskrit,vocab_familymembers_naana_09.mp3,ناناوں|ناناا,میں نانا استعمال کرتا ہوں۔,main naana istemaal karta hoon.,میں:false|نانا:true|استعمال:false|کرتا:false|ہوں۔:false,والد|والدہ|بھائی,I use grandfather maternal.
UNIT_05,Type A,Gender of Nouns,Family Members,20,نانی,naani,grandmother maternal,Adverb,M,Persian,vocab_familymembers_naani_10.mp3,نانیوں|نانیا,میں نانی استعمال کرتا ہوں۔,main naani istemaal karta hoon.,میں:false|نانی:true|استعمال:false|کرتا:false|ہوں۔:false,والد|والدہ|بھائی,I use grandmother maternal.
UNIT_05,Type A,Gender of Nouns,Family Members,20,چچا,chacha,uncle paternal,Verb,F,Hindi/Sanskrit,vocab_familymembers_chacha_11.mp3,چچاوں|چچاا,میں چچا استعمال کرتا ہوں۔,main chacha istemaal karta hoon.,میں:false|چچا:true|استعمال:false|کرتا:false|ہوں۔:false,والد|والدہ|بھائی,I use uncle paternal.
UNIT_05,Type A,Gender of Nouns,Family Members,20,پھوپھی,phupho,aunt paternal,Adverb,F,Arabic,vocab_familymembers_phupho_12.mp3,پھوپھیوں|پھوپھیا,میں پھوپھی استعمال کرتا ہوں۔,main phupho istemaal karta hoon.,میں:false|پھوپھی:true|استعمال:false|کرتا:false|ہوں۔:false,والد|والدہ|بھائی,I use aunt paternal.
UNIT_05,Type A,Gender of Nouns,Family Members,20,ماموں,maamoon,uncle maternal,Verb,M,Hindi/Sanskrit,vocab_familymembers_maamoon_13.mp3,ماموںوں|ماموںا,میں ماموں استعمال کرتا ہوں۔,main maamoon istemaal karta hoon.,میں:false|ماموں:true|استعمال:false|کرتا:false|ہوں۔:false,والد|والدہ|بھائی,I use uncle maternal.
UNIT_05,Type A,Gender of Nouns,Family Members,20,خالہ,khaala,aunt maternal,Noun,F,English,vocab_familymembers_khaala_14.mp3,خالہوں|خالہا,میں خالہ استعمال کرتا ہوں۔,main khaala istemaal karta hoon.,میں:false|خالہ:true|استعمال:false|کرتا:false|ہوں۔:false,والد|والدہ|بھائی,I use aunt maternal.
UNIT_05,Type A,Gender of Nouns,Family Members,20,شوہر,shohar,husband,Adverb,F,English,vocab_familymembers_shohar_15.mp3,شوہروں|شوہرا,میں شوہر استعمال کرتا ہوں۔,main shohar istemaal karta hoon.,میں:false|شوہر:true|استعمال:false|کرتا:false|ہوں۔:false,والد|والدہ|بھائی,I use husband.
UNIT_05,Type A,Gender of Nouns,Family Members,20,بیوی,biwi,wife,Verb,M,Arabic,vocab_familymembers_biwi_16.mp3,بیویوں|بیویا,میں بیوی استعمال کرتا ہوں۔,main biwi istemaal karta hoon.,میں:false|بیوی:true|استعمال:false|کرتا:false|ہوں۔:false,والد|والدہ|بھائی,I use wife.
UNIT_05,Type A,Gender of Nouns,Family Members,20,بچہ,bachha,child,Adjective,M,Arabic,vocab_familymembers_bachha_17.mp3,بچہوں|بچہا,میں بچہ استعمال کرتا ہوں۔,main bachha istemaal karta hoon.,میں:false|بچہ:true|استعمال:false|کرتا:false|ہوں۔:false,والد|والدہ|بھائی,I use child.
UNIT_05,Type A,Gender of Nouns,Family Members,20,پوتا,pota,grandson,Adverb,M,Persian,vocab_familymembers_pota_18.mp3,پوتاوں|پوتاا,میں پوتا استعمال کرتا ہوں۔,main pota istemaal karta hoon.,میں:false|پوتا:true|استعمال:false|کرتا:false|ہوں۔:false,والد|والدہ|بھائی,I use grandson.
UNIT_05,Type A,Gender of Nouns,Family Members,20,پوتی,poti,granddaughter,Noun,M,Hindi/Sanskrit,vocab_familymembers_poti_19.mp3,پوتیوں|پوتیا,میں پوتی استعمال کرتا ہوں۔,main poti istemaal karta hoon.,میں:false|پوتی:true|استعمال:false|کرتا:false|ہوں۔:false,والد|والدہ|بھائی,I use granddaughter.
UNIT_05,Type A,Gender of Nouns,Family Members,20,نواسہ,nawaasa,grandson maternal,Adverb,F,English,vocab_familymembers_nawaasa_20.mp3,نواسہوں|نواسہا,میں نواسہ استعمال کرتا ہوں۔,main nawaasa istemaal karta hoon.,میں:false|نواسہ:true|استعمال:false|کرتا:false|ہوں۔:false,والد|والدہ|بھائی,I use grandson maternal.
UNIT_06,Type A,Simple Present Tense,Food Items,24,روٹی,roti,bread,Adverb,M,Arabic,vocab_fooditems_roti_01.mp3,روٹیوں|روٹیا,میں روٹی استعمال کرتا ہوں۔,main roti istemaal karta hoon.,میں:false|روٹی:true|استعمال:false|کرتا:false|ہوں۔:false,روٹی|چاول|دال,I use bread.
UNIT_06,Type A,Simple Present Tense,Food Items,24,چاول,chawal,rice,Adverb,F,Arabic,vocab_fooditems_chawal_02.mp3,چاولوں|چاولا,میں چاول استعمال کرتا ہوں۔,main chawal istemaal karta hoon.,میں:false|چاول:true|استعمال:false|کرتا:false|ہوں۔:false,روٹی|چاول|دال,I use rice.
UNIT_06,Type A,Simple Present Tense,Food Items,24,دال,daal,lentils,Noun,M,Hindi/Sanskrit,vocab_fooditems_daal_03.mp3,دالوں|دالا,میں دال استعمال کرتا ہوں۔,main daal istemaal karta hoon.,میں:false|دال:true|استعمال:false|کرتا:false|ہوں۔:false,روٹی|چاول|دال,I use lentils.
UNIT_06,Type A,Simple Present Tense,Food Items,24,سبزی,sabzi,vegetable,Adverb,F,Arabic,vocab_fooditems_sabzi_04.mp3,سبزیوں|سبزیا,میں سبزی استعمال کرتا ہوں۔,main sabzi istemaal karta hoon.,میں:false|سبزی:true|استعمال:false|کرتا:false|ہوں۔:false,روٹی|چاول|دال,I use vegetable.
UNIT_06,Type A,Simple Present Tense,Food Items,24,گوشت,gosht,meat,Verb,F,Hindi/Sanskrit,vocab_fooditems_gosht_05.mp3,گوشتوں|گوشتا,میں گوشت استعمال کرتا ہوں۔,main gosht istemaal karta hoon.,میں:false|گوشت:true|استعمال:false|کرتا:false|ہوں۔:false,روٹی|چاول|دال,I use meat.
UNIT_06,Type A,Simple Present Tense,Food Items,24,دودھ,doodh,milk,Noun,M,English,vocab_fooditems_doodh_06.mp3,دودھوں|دودھا,میں دودھ استعمال کرتا ہوں۔,main doodh istemaal karta hoon.,میں:false|دودھ:true|استعمال:false|کرتا:false|ہوں۔:false,روٹی|چاول|دال,I use milk.
UNIT_06,Type A,Simple Present Tense,Food Items,24,پانی,paani,water,Verb,F,Hindi/Sanskrit,vocab_fooditems_paani_07.mp3,پانیوں|پانیا,میں پانی استعمال کرتا ہوں۔,main paani istemaal karta hoon.,میں:false|پانی:true|استعمال:false|کرتا:false|ہوں۔:false,روٹی|چاول|دال,I use water.
UNIT_06,Type A,Simple Present Tense,Food Items,24,چائے,chaay,tea,Noun,F,English,vocab_fooditems_chaay_08.mp3,چائےوں|چائےا,میں چائے استعمال کرتا ہوں۔,main chaay istemaal karta hoon.,میں:false|چائے:true|استعمال:false|کرتا:false|ہوں۔:false,روٹی|چاول|دال,I use tea.
UNIT_06,Type A,Simple Present Tense,Food Items,24,کافی,coffee,coffee,Verb,F,English,vocab_fooditems_coffee_09.mp3,کافیوں|کافیا,میں کافی استعمال کرتا ہوں۔,main coffee istemaal karta hoon.,میں:false|کافی:true|استعمال:false|کرتا:false|ہوں۔:false,روٹی|چاول|دال,I use coffee.
UNIT_06,Type A,Simple Present Tense,Food Items,24,پھل,phal,fruit,Adverb,M,Arabic,vocab_fooditems_phal_10.mp3,پھلوں|پھلا,میں پھل استعمال کرتا ہوں۔,main phal istemaal karta hoon.,میں:false|پھل:true|استعمال:false|کرتا:false|ہوں۔:false,روٹی|چاول|دال,I use fruit.
UNIT_06,Type A,Simple Present Tense,Food Items,24,انڈا,anda,egg,Adverb,F,English,vocab_fooditems_anda_11.mp3,انڈاوں|انڈاا,میں انڈا استعمال کرتا ہوں۔,main anda istemaal karta hoon.,میں:false|انڈا:true|استعمال:false|کرتا:false|ہوں۔:false,روٹی|چاول|دال,I use egg.
UNIT_06,Type A,Simple Present Tense,Food Items,24,مکھن,makkhan,butter,Verb,M,Hindi/Sanskrit,vocab_fooditems_makkhan_12.mp3,مکھنوں|مکھنا,میں مکھن استعمال کرتا ہوں۔,main makkhan istemaal karta hoon.,میں:false|مکھن:true|استعمال:false|کرتا:false|ہوں۔:false,روٹی|چاول|دال,I use butter.
UNIT_06,Type A,Simple Present Tense,Food Items,24,نمک,namak,salt,Noun,M,English,vocab_fooditems_namak_13.mp3,نمکوں|نمکا,میں نمک استعمال کرتا ہوں۔,main namak istemaal karta hoon.,میں:false|نمک:true|استعمال:false|کرتا:false|ہوں۔:false,روٹی|چاول|دال,I use salt.
UNIT_06,Type A,Simple Present Tense,Food Items,24,چینی,cheeni,sugar,Adjective,F,Persian,vocab_fooditems_cheeni_14.mp3,چینیوں|چینیا,میں چینی استعمال کرتا ہوں۔,main cheeni istemaal karta hoon.,میں:false|چینی:true|استعمال:false|کرتا:false|ہوں۔:false,روٹی|چاول|دال,I use sugar.
UNIT_06,Type A,Simple Present Tense,Food Items,24,مرچ,mirch,pepper,Adjective,F,English,vocab_fooditems_mirch_15.mp3,مرچوں|مرچا,میں مرچ استعمال کرتا ہوں۔,main mirch istemaal karta hoon.,میں:false|مرچ:true|استعمال:false|کرتا:false|ہوں۔:false,روٹی|چاول|دال,I use pepper.
UNIT_06,Type A,Simple Present Tense,Food Items,24,تیل,tail,oil,Adverb,F,English,vocab_fooditems_tail_16.mp3,تیلوں|تیلا,میں تیل استعمال کرتا ہوں۔,main tail istemaal karta hoon.,میں:false|تیل:true|استعمال:false|کرتا:false|ہوں۔:false,روٹی|چاول|دال,I use oil.
UNIT_06,Type A,Simple Present Tense,Food Items,24,آٹا,aata,flour,Adjective,M,Persian,vocab_fooditems_aata_17.mp3,آٹاوں|آٹاا,میں آٹا استعمال کرتا ہوں۔,main aata istemaal karta hoon.,میں:false|آٹا:true|استعمال:false|کرتا:false|ہوں۔:false,روٹی|چاول|دال,I use flour.
UNIT_06,Type A,Simple Present Tense,Food Items,24,دہی,dahi,yogurt,Noun,F,Arabic,vocab_fooditems_dahi_18.mp3,دہیوں|دہیا,میں دہی استعمال کرتا ہوں۔,main dahi istemaal karta hoon.,میں:false|دہی:true|استعمال:false|کرتا:false|ہوں۔:false,روٹی|چاول|دال,I use yogurt.
UNIT_06,Type A,Simple Present Tense,Food Items,24,پنیر,paneer,cheese,Adverb,F,Arabic,vocab_fooditems_paneer_19.mp3,پنیروں|پنیرا,میں پنیر استعمال کرتا ہوں۔,main paneer istemaal karta hoon.,میں:false|پنیر:true|استعمال:false|کرتا:false|ہوں۔:false,روٹی|چاول|دال,I use cheese.
UNIT_06,Type A,Simple Present Tense,Food Items,24,شہد,shahad,honey,Verb,M,Persian,vocab_fooditems_shahad_20.mp3,شہدوں|شہدا,میں شہد استعمال کرتا ہوں۔,main shahad istemaal karta hoon.,میں:false|شہد:true|استعمال:false|کرتا:false|ہوں۔:false,روٹی|چاول|دال,I use honey.
UNIT_06,Type A,Simple Present Tense,Food Items,24,مچھلی,machhli,fish,Noun,M,Hindi/Sanskrit,vocab_fooditems_machhli_21.mp3,مچھلیوں|مچھلیا,میں مچھلی استعمال کرتا ہوں۔,main machhli istemaal karta hoon.,میں:false|مچھلی:true|استعمال:false|کرتا:false|ہوں۔:false,روٹی|چاول|دال,I use fish.
UNIT_06,Type A,Simple Present Tense,Food Items,24,مرغی,murghi,chicken,Adjective,M,Arabic,vocab_fooditems_murghi_22.mp3,مرغیوں|مرغیا,میں مرغی استعمال کرتا ہوں۔,main murghi istemaal karta hoon.,میں:false|مرغی:true|استعمال:false|کرتا:false|ہوں۔:false,روٹی|چاول|دال,I use chicken.
UNIT_06,Type A,Simple Present Tense,Food Items,24,سالن,saalan,curry,Verb,M,Persian,vocab_fooditems_saalan_23.mp3,سالنوں|سالنا,میں سالن استعمال کرتا ہوں۔,main saalan istemaal karta hoon.,میں:false|سالن:true|استعمال:false|کرتا:false|ہوں۔:false,روٹی|چاول|دال,I use curry.
UNIT_06,Type A,Simple Present Tense,Food Items,24,اچار,achaar,pickle,Adjective,F,Arabic,vocab_fooditems_achaar_24.mp3,اچاروں|اچارا,میں اچار استعمال کرتا ہوں۔,main achaar istemaal karta hoon.,میں:false|اچار:true|استعمال:false|کرتا:false|ہوں۔:false,روٹی|چاول|دال,I use pickle.
UNIT_07,Type A,Pronouns,Body Parts,18,سر,sar,head,Adverb,F,Hindi/Sanskrit,vocab_bodyparts_sar_01.mp3,سروں|سرا,میں سر استعمال کرتا ہوں۔,main sar istemaal karta hoon.,میں:false|سر:true|استعمال:false|کرتا:false|ہوں۔:false,سر|آنکھ|کان,I use head.
